ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: U.S. dollars,"2012","260.69",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: Local currency,"2013","2290.75",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: 2017 PPP $,"2013","420.2",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: U.S. dollars,"2013","237.26",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: Local currency,"2014","2483.25",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: 2017 PPP $,"2014","430.44",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: U.S. dollars,"2014","228.81",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: Local currency,"2015","2707.25",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: 2017 PPP $,"2015","451.21",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: U.S. dollars,"2015","212.18",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: Local currency,"2016","2871.75",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: 2017 PPP $,"2016","454.77",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: U.S. dollars,"2016","195.23",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: Local currency,"2017","3090.5",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: 2017 PPP $,"2017","471.88",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: U.S. dollars,"2017","231.95",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: Local currency,"2018","3307.5",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: 2017 PPP $,"2018","495.05",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: U.S. dollars,"2018","249.93",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: Local currency,"2019","3500",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
South Africa,Statutory nominal gross monthly minimum wage,ZAF - ADM - Labour legislation,Currency: U.S. dollars,"2019","242.24",Currency: ZAF - Rand (ZAR) | Central tendency measure: Lowest occupational minimum wage | Working time arrangement coverage: Full-time equivalents,"Geographical coverage: Total national, excluding some areas | Institutional sector coverage: Private and parastatals sector only | Economic activity coverage: Wholesale and retail only | Reference group coverage: Manual workers, shop assistants, and domestic helpers"
Zambia,Statutory nominal gross monthly minimum wage,ZMB - ADM - Labour legislation,Currency: Local currency,"2010","268000",Currency: ZMB - Zambian kwacha (ZMK),Repository: Media Reports
Zambia,Statutory nominal gross monthly minimum wage,ZMB - ADM - Labour legislation,Currency: Local currency,"2011","420000",Currency: ZMB - Zambian kwacha (ZMK),Repository: Media Reports
Zambia,Statutory nominal gross monthly minimum wage,ZMB - ADM - Labour legislation,Currency: Local currency,"2012","700",Currency: ZMB - Zambian kwacha (ZMK) | Break in series: New or revalued currency,Repository: Media Reports
Zambia,Statutory nominal gross monthly minimum wage,ZMB - ADM - Labour legislation,Currency: Local currency,"2013","700",Currency: ZMB - Zambian kwacha (ZMK),Repository: Media Reports
Zambia,Statutory nominal gross monthly minimum wage,ZMB - ADM - Labour legislation,Currency: Local currency,"2018","1698.6",Currency: ZMB - Zambian kwacha (ZMK) | Type of minimum wage: Occupational minimum wage,
